NDC	MAPB_id	drug_id	MAPB_name	drug_name	new_sort
68040075014	d00426	d03140	ascorbic acid	multivitamin	380
68047012916	d00207	d04905	dextromethorphan	brompheniramine/dextromethorph/phenylephrine	93
68047071301	d00114	d00114	ofloxacin	ofloxacin	240
68047072101	d00049	d03456	acetaminophen	acetaminophen-butalbital	4
68071005506	d00011	d00011	ciprofloxacin	ciprofloxacin	66
68084002701	d00022	d00022	warfarin	warfarin	370
68084003101	d00144	d00144	nortriptyline	nortriptyline	237
68084004801	d00329	d00329	oxycodone	oxycodone	250
68084006901	d00011	d00011	ciprofloxacin	ciprofloxacin	66
68084007001	d00011	d00011	ciprofloxacin	ciprofloxacin	66
68084007701	d00112	d00112	nitrofurantoin	nitrofurantoin	233
68084010101	d00236	d00236	fluoxetine	fluoxetine	142
68084011101	d00246	d00246	glipizide	glipizide	157
68084011201	d00246	d00246	glipizide	glipizide	157
68084012801	d00325	d00325	omeprazole	omeprazole	245
68084017401	d00866	d00866	dronabinol	dronabinol	103
68084017521	d00866	d00866	dronabinol	dronabinol	103
68084018001	d00880	d00880	sertraline	sertraline	303
68084018101	d00880	d00880	sertraline	sertraline	303
68084018201	d00880	d00880	sertraline	sertraline	303
68084022001	d00867	d00867	ondansetron	ondansetron	246
68084022901	d00024	d00024	azathioprine	azathioprine	34
68084023001	d00119	d00124	sulfamethoxazole	sulfamethoxazole-trimethoprim	382
68084026201	d03847	d03847	carvedilol	carvedilol	55
68084026401	d03847	d03847	carvedilol	carvedilol	55
68084026901	d00035	d00817	chloroquine	hydroxychloroquine	63
68084029521	d00246	d00246	glipizide	glipizide	157
68084029901	d04121	d04121	tamsulosin	tamsulosin	328
68084031001	d03833	d03833	divalproex sodium	divalproex sodium	97
68084031301	d03833	d03833	divalproex sodium	divalproex sodium	97
68084032821	d04286	d04286	fenofibrate	fenofibrate	135
68084032921	d04286	d04286	fenofibrate	fenofibrate	135
68084034601	d03821	d03821	losartan	losartan	201
68084034701	d03821	d03821	losartan	losartan	201
68084034801	d03821	d03821	losartan	losartan	201
68084035401	d00329	d00329	oxycodone	oxycodone	250
68084035501	d00049	d03431	acetaminophen	acetaminophen-oxycodone	4
68084035501	d00329	d03431	oxycodone	acetaminophen-oxycodone	250
68084036101	d00358	d00358	propafenone	propafenone	280
68084037201	d00012	d03423	codeine	acetaminophen-codeine	74
68084037201	d00049	d03423	acetaminophen	acetaminophen-codeine	4
68084037301	d00012	d03423	codeine	acetaminophen-codeine	74
68084037301	d00049	d03423	acetaminophen	acetaminophen-codeine	4
68084037601	d00143	d00143	phenytoin	phenytoin	266
68084039665	d00049	d03455	acetaminophen	acetaminophen/butalbital/caffeine	4
68084041501	d03833	d03833	divalproex sodium	divalproex sodium	97
68084044601	d00112	d00112	nitrofurantoin	nitrofurantoin	233
68084044821	d03873	d03873	anastrozole	anastrozole	20
68084045001	d03752	d03752	tacrolimus	tacrolimus	322
68084046601	d00325	d00325	omeprazole	omeprazole	245
68084046801	d03828	d03828	lansoprazole	lansoprazole	188
68084051101	d00746	d00746	simvastatin	simvastatin	307
68084051201	d00746	d00746	simvastatin	simvastatin	307
68084051301	d00746	d00746	simvastatin	simvastatin	307
68084053601	d04258	d04258	clopidogrel	clopidogrel	71
68084056121	d00058	d00058	carbamazepine	carbamazepine	50
68084060501	d00236	d00236	fluoxetine	fluoxetine	142
68084061701	d04812	d04812	escitalopram	escitalopram	125
68084061801	d04812	d04812	escitalopram	escitalopram	125
68084062121	d04378	d04378	modafinil	modafinil	221
68084063521	d04286	d04286	fenofibrate	fenofibrate	135
68084063625	d04286	d04286	fenofibrate	fenofibrate	135
68084064301	d04514	d04514	pantoprazole	pantoprazole	256
68084065901	d00134	d00134	metoprolol	metoprolol	214
68084066601	d00134	d00134	metoprolol	metoprolol	214
68084067301	d00134	d00134	metoprolol	metoprolol	214
68084067521	d05355	d05355	duloxetine	duloxetine	106
68084068301	d05355	d05355	duloxetine	duloxetine	106
68084069201	d05355	d05355	duloxetine	duloxetine	106
68084069801	d03181	d03181	venlafaxine	venlafaxine	364
68084070901	d03181	d03181	venlafaxine	venlafaxine	364
68084071001	d00049	d03431	acetaminophen	acetaminophen-oxycodone	4
68084071001	d00329	d03431	oxycodone	acetaminophen-oxycodone	250
68084071301	d03181	d03181	venlafaxine	venlafaxine	364
68084073401	d04099	d04099	donepezil	donepezil	101
68084077601	d03833	d03833	divalproex sodium	divalproex sodium	97
68084077725	d00049	d00049	acetaminophen	acetaminophen	4
68084078261	d03833	d03833	divalproex sodium	divalproex sodium	97
68084079025	d00876	d00876	clomipramine	clomipramine	70
68084080321	d04156	d04156	letrozole	letrozole	195
68084080801	d03826	d03826	tramadol	tramadol	347
68084081309	d04514	d04514	pantoprazole	pantoprazole	256
68084082501	d00049	d04766	acetaminophen	acetaminophen-tramadol	4
68084082501	d03826	d04766	tramadol	acetaminophen-tramadol	347
68084083532	d04286	d04286	fenofibrate	fenofibrate	135
68084084401	d03181	d03181	venlafaxine	venlafaxine	364
68084085301	d04513	d04513	oxcarbazepine	oxcarbazepine	249
68084085401	d03847	d03847	carvedilol	carvedilol	55
68084086301	d00049	d03428	acetaminophen	acetaminophen-hydrocodone	4
68084086501	d03847	d03847	carvedilol	carvedilol	55
68084086701	d04513	d04513	oxcarbazepine	oxcarbazepine	249
68084087801	d04442	d04442	pioglitazone	pioglitazone	268
68084089501	d00049	d03428	acetaminophen	acetaminophen-hydrocodone	4
68084089509	d00049	d03428	acetaminophen	acetaminophen-hydrocodone	4
68084090721	d05217	d05217	mycophenolic acid	mycophenolic acid	224
68084093432	d00170	d03457	aspirin	aspirin/butalbital/caffeine	26
68084094525	d00031	d00031	probenecid	probenecid	278
68084096901	d04380	d04380	celecoxib	celecoxib	57
68084097225	d00145	d00145	desipramine	desipramine	88
68084097601	d04380	d04380	celecoxib	celecoxib	57
68094000862	d00058	d00058	carbamazepine	carbamazepine	50
68094019362	d00083	d00083	valproic acid	valproic acid	358
68094075062	d00148	d00148	diazepam	diazepam	95
68094076362	d00867	d00867	ondansetron	ondansetron	246
68135010001	d08244	d08244	elosulfase alfa	elosulfase alfa	115
68180013006	d04286	d04286	fenofibrate	fenofibrate	135
68180013106	d04286	d04286	fenofibrate	fenofibrate	135
68180013501	d04812	d04812	escitalopram	escitalopram	125
68180013601	d04812	d04812	escitalopram	escitalopram	125
68180013701	d04812	d04812	escitalopram	escitalopram	125
68180021003	d03821	d03821	losartan	losartan	201
68180021009	d03821	d03821	losartan	losartan	201
68180021103	d03821	d03821	losartan	losartan	201
68180021106	d03821	d03821	losartan	losartan	201
68180021109	d03821	d03821	losartan	losartan	201
68180021203	d03821	d03821	losartan	losartan	201
68180021206	d03821	d03821	losartan	losartan	201
68180021209	d03821	d03821	losartan	losartan	201
68180021506	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
68180021509	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
68180021606	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
68180021609	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
68180021703	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
68180021706	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
68180021709	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
68180022006	d04448	d04448	rabeprazole	rabeprazole	285
68180022009	d04448	d04448	rabeprazole	rabeprazole	285
68180026601	d03833	d03833	divalproex sodium	divalproex sodium	97
68180026701	d03833	d03833	divalproex sodium	divalproex sodium	97
68180026702	d03833	d03833	divalproex sodium	divalproex sodium	97
68180028607	d04376	d04727	abacavir	abacavir/lamivudine/zidovudine	1
68180028806	d04376	d05354	abacavir	abacavir-lamivudine	1
68180029403	d05355	d05355	duloxetine	duloxetine	106
68180029406	d05355	d05355	duloxetine	duloxetine	106
68180029407	d05355	d05355	duloxetine	duloxetine	106
68180029503	d05355	d05355	duloxetine	duloxetine	106
68180029506	d05355	d05355	duloxetine	duloxetine	106
68180029509	d05355	d05355	duloxetine	duloxetine	106
68180029603	d05355	d05355	duloxetine	duloxetine	106
68180029606	d05355	d05355	duloxetine	duloxetine	106
68180029609	d05355	d05355	duloxetine	duloxetine	106
68180029706	d05355	d05355	duloxetine	duloxetine	106
68180030702	d03821	d03821	losartan	losartan	201
68180030709	d03821	d03821	losartan	losartan	201
68180030802	d03821	d03821	losartan	losartan	201
68180030809	d03821	d03821	losartan	losartan	201
68180030902	d03821	d03821	losartan	losartan	201
68180030909	d03821	d03821	losartan	losartan	201
68180031101	d00259	d00259	imipramine	imipramine	168
68180031201	d00259	d00259	imipramine	imipramine	168
68180031301	d00259	d00259	imipramine	imipramine	168
68180031406	d00259	d00259	imipramine	imipramine	168
68180031506	d00259	d00259	imipramine	imipramine	168
68180031606	d00259	d00259	imipramine	imipramine	168
68180031706	d00259	d00259	imipramine	imipramine	168
68180035103	d00880	d00880	sertraline	sertraline	303
68180035106	d00880	d00880	sertraline	sertraline	303
68180035109	d00880	d00880	sertraline	sertraline	303
68180035202	d00880	d00880	sertraline	sertraline	303
68180035205	d00880	d00880	sertraline	sertraline	303
68180035206	d00880	d00880	sertraline	sertraline	303
68180035209	d00880	d00880	sertraline	sertraline	303
68180035302	d00880	d00880	sertraline	sertraline	303
68180035305	d00880	d00880	sertraline	sertraline	303
68180035306	d00880	d00880	sertraline	sertraline	303
68180035309	d00880	d00880	sertraline	sertraline	303
68180035407	d05719	d05719	ranolazine	ranolazine	289
68180035507	d05719	d05719	ranolazine	ranolazine	289
68180036009	d04286	d04286	fenofibrate	fenofibrate	135
68180036102	d04286	d04286	fenofibrate	fenofibrate	135
68180036109	d04286	d04286	fenofibrate	fenofibrate	135
68180036209	d04286	d04286	fenofibrate	fenofibrate	135
68180036309	d04286	d04286	fenofibrate	fenofibrate	135
68180037603	d03821	d03821	losartan	losartan	201
68180037609	d03821	d03821	losartan	losartan	201
68180037703	d03821	d03821	losartan	losartan	201
68180037709	d03821	d03821	losartan	losartan	201
68180037803	d03821	d03821	losartan	losartan	201
68180039201	d00011	d00011	ciprofloxacin	ciprofloxacin	66
68180039301	d00011	d00011	ciprofloxacin	ciprofloxacin	66
68180039507	d04380	d04380	celecoxib	celecoxib	57
68180039601	d04380	d04380	celecoxib	celecoxib	57
68180039602	d04380	d04380	celecoxib	celecoxib	57
68180039701	d04380	d04380	celecoxib	celecoxib	57
68180039702	d04380	d04380	celecoxib	celecoxib	57
68180039807	d04380	d04380	celecoxib	celecoxib	57
68180046403	d00746	d00746	simvastatin	simvastatin	307
68180046406	d00746	d00746	simvastatin	simvastatin	307
68180046409	d00746	d00746	simvastatin	simvastatin	307
68180046503	d00746	d00746	simvastatin	simvastatin	307
68180046506	d00746	d00746	simvastatin	simvastatin	307
68180046509	d00746	d00746	simvastatin	simvastatin	307
68180047801	d00746	d00746	simvastatin	simvastatin	307
68180047802	d00746	d00746	simvastatin	simvastatin	307
68180047803	d00746	d00746	simvastatin	simvastatin	307
68180047901	d00746	d00746	simvastatin	simvastatin	307
68180047902	d00746	d00746	simvastatin	simvastatin	307
68180047903	d00746	d00746	simvastatin	simvastatin	307
68180048001	d00746	d00746	simvastatin	simvastatin	307
68180048002	d00746	d00746	simvastatin	simvastatin	307
68180048003	d00746	d00746	simvastatin	simvastatin	307
68180048101	d00746	d00746	simvastatin	simvastatin	307
68180048102	d00746	d00746	simvastatin	simvastatin	307
68180048103	d00746	d00746	simvastatin	simvastatin	307
68180048206	d00746	d00746	simvastatin	simvastatin	307
68180048209	d00746	d00746	simvastatin	simvastatin	307
68180049201	d00876	d00876	clomipramine	clomipramine	70
68180049301	d00876	d00876	clomipramine	clomipramine	70
68180049401	d00876	d00876	clomipramine	clomipramine	70
68180050101	d04532	d04532	meloxicam	meloxicam	207
68180050103	d04532	d04532	meloxicam	meloxicam	207
68180050201	d04532	d04532	meloxicam	meloxicam	207
68180050203	d04532	d04532	meloxicam	meloxicam	207
68180052706	d04099	d04099	donepezil	donepezil	101
68180056006	d00366	d00366	quinine	quinine	284
68180057107	d04378	d06842	modafinil	armodafinil	221
68180057207	d04378	d06842	modafinil	armodafinil	221
68180057307	d04378	d06842	modafinil	armodafinil	221
68180059701	d04380	d04380	celecoxib	celecoxib	57
68180059801	d04380	d04380	celecoxib	celecoxib	57
68180059802	d04380	d04380	celecoxib	celecoxib	57
68180063301	d00052	d00052	ceftriaxone	ceftriaxone	56
68180063310	d00052	d00052	ceftriaxone	ceftriaxone	56
68180064410	d00052	d00052	ceftriaxone	ceftriaxone	56
68180064506	d03157	d03157	paroxetine	paroxetine	257
68180064606	d03157	d03157	paroxetine	paroxetine	257
68180064706	d03157	d03157	paroxetine	paroxetine	257
68180069706	d03826	d03826	tramadol	tramadol	347
68180069806	d03826	d03826	tramadol	tramadol	347
68180069906	d03826	d03826	tramadol	tramadol	347
68180082709	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
68180082713	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
68180082809	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
68180082813	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
68180083713	d00229	d03781	ethinyl estradiol	ethinyl estradiol-norgestimate	381
68180083813	d00229	d03781	ethinyl estradiol	ethinyl estradiol-norgestimate	381
68180084013	d00229	d03781	ethinyl estradiol	ethinyl estradiol-norgestimate	381
68180084313	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
68180084413	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
68180084613	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
68180084813	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
68180085413	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
68180085713	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
68180086012	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
68180086413	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
68180086513	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
68180086613	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
68180087313	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
68180087513	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
68180087913	d00229	d03782	ethinyl estradiol	desogestrel-ethinyl estradiol	381
68180088213	d00229	d03782	ethinyl estradiol	desogestrel-ethinyl estradiol	381
68180088613	d00229	d04760	ethinyl estradiol	drospirenone-ethinyl estradiol	381
68180089113	d00229	d03782	ethinyl estradiol	desogestrel-ethinyl estradiol	381
68180089211	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
68180089213	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
68180089313	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
68180089413	d00229	d07697	ethinyl estradiol	drospirenone/ethinyl estradiol/levomefolate	381
68180089913	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
68180090213	d00229	d04760	ethinyl estradiol	drospirenone-ethinyl estradiol	381
68180090313	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
68180090413	d00229	d07697	ethinyl estradiol	drospirenone/ethinyl estradiol/levomefolate	381
68180091113	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
68220013301	d00426	d01023	ascorbic acid	polyethylene glycol 3350 with electrolytes	380
68308002003	d00329	d00329	oxycodone	oxycodone	250
68308010801	d00329	d00329	oxycodone	oxycodone	250
68308011101	d00329	d00329	oxycodone	oxycodone	250
68308011201	d00329	d00329	oxycodone	oxycodone	250
68308014501	d00329	d00329	oxycodone	oxycodone	250
68308021901	d00049	d03455	acetaminophen	acetaminophen/butalbital/caffeine	4
68308022001	d00049	d03455	acetaminophen	acetaminophen/butalbital/caffeine	4
68308032610	d00426	d03140	ascorbic acid	multivitamin	380
68308040547	d00049	d03431	acetaminophen	acetaminophen-oxycodone	4
68308040547	d00329	d03431	oxycodone	acetaminophen-oxycodone	250
68308047547	d00049	d03431	acetaminophen	acetaminophen-oxycodone	4
68308047547	d00329	d03431	oxycodone	acetaminophen-oxycodone	250
68308048047	d00049	d03431	acetaminophen	acetaminophen-oxycodone	4
68308048047	d00329	d03431	oxycodone	acetaminophen-oxycodone	250
68308050547	d00329	d00329	oxycodone	oxycodone	250
68308055410	d00049	d03455	acetaminophen	acetaminophen/butalbital/caffeine	4
68308084001	d00049	d03431	acetaminophen	acetaminophen-oxycodone	4
68308084001	d00329	d03431	oxycodone	acetaminophen-oxycodone	250
68308084101	d00049	d03431	acetaminophen	acetaminophen-oxycodone	4
68308084101	d00329	d03431	oxycodone	acetaminophen-oxycodone	250
68308084201	d00049	d03431	acetaminophen	acetaminophen-oxycodone	4
68308084201	d00329	d03431	oxycodone	acetaminophen-oxycodone	250
68308084301	d00049	d03431	acetaminophen	acetaminophen-oxycodone	4
68308084301	d00329	d03431	oxycodone	acetaminophen-oxycodone	250
68308084501	d00170	d03432	aspirin	aspirin-oxycodone	26
68308084501	d00329	d03432	oxycodone	aspirin-oxycodone	250
68382000105	d03157	d03157	paroxetine	paroxetine	257
68382000106	d03157	d03157	paroxetine	paroxetine	257
68382000116	d03157	d03157	paroxetine	paroxetine	257
68382000301	d00024	d00024	azathioprine	azathioprine	34
68382000305	d00024	d00024	azathioprine	azathioprine	34
68382001801	d03181	d03181	venlafaxine	venlafaxine	364
68382001901	d03181	d03181	venlafaxine	venlafaxine	364
68382002001	d03181	d03181	venlafaxine	venlafaxine	364
68382002101	d03181	d03181	venlafaxine	venlafaxine	364
68382003101	d03833	d03833	divalproex sodium	divalproex sodium	97
68382003201	d03833	d03833	divalproex sodium	divalproex sodium	97
68382003205	d03833	d03833	divalproex sodium	divalproex sodium	97
68382003301	d03833	d03833	divalproex sodium	divalproex sodium	97
68382003305	d03833	d03833	divalproex sodium	divalproex sodium	97
68382003406	d03181	d03181	venlafaxine	venlafaxine	364
68382003410	d03181	d03181	venlafaxine	venlafaxine	364
68382003416	d03181	d03181	venlafaxine	venlafaxine	364
68382003506	d03181	d03181	venlafaxine	venlafaxine	364
68382003510	d03181	d03181	venlafaxine	venlafaxine	364
68382003516	d03181	d03181	venlafaxine	venlafaxine	364
68382003606	d03181	d03181	venlafaxine	venlafaxine	364
68382003610	d03181	d03181	venlafaxine	venlafaxine	364
68382003616	d03181	d03181	venlafaxine	venlafaxine	364
68382004603	d00085	d00085	ribavirin	ribavirin	292
68382005001	d04532	d04532	meloxicam	meloxicam	207
68382005005	d04532	d04532	meloxicam	meloxicam	207
68382005101	d04532	d04532	meloxicam	meloxicam	207
68382005105	d04532	d04532	meloxicam	meloxicam	207
68382005201	d00022	d00022	warfarin	warfarin	370
68382005210	d00022	d00022	warfarin	warfarin	370
68382005301	d00022	d00022	warfarin	warfarin	370
68382005310	d00022	d00022	warfarin	warfarin	370
68382005401	d00022	d00022	warfarin	warfarin	370
68382005410	d00022	d00022	warfarin	warfarin	370
68382005501	d00022	d00022	warfarin	warfarin	370
68382005510	d00022	d00022	warfarin	warfarin	370
68382005601	d00022	d00022	warfarin	warfarin	370
68382005610	d00022	d00022	warfarin	warfarin	370
68382005701	d00022	d00022	warfarin	warfarin	370
68382005801	d00022	d00022	warfarin	warfarin	370
68382005901	d00022	d00022	warfarin	warfarin	370
68382006401	d00022	d00022	warfarin	warfarin	370
68382006410	d00022	d00022	warfarin	warfarin	370
68382006510	d00746	d00746	simvastatin	simvastatin	307
68382006516	d00746	d00746	simvastatin	simvastatin	307
68382006605	d00746	d00746	simvastatin	simvastatin	307
68382006610	d00746	d00746	simvastatin	simvastatin	307
68382006616	d00746	d00746	simvastatin	simvastatin	307
68382006705	d00746	d00746	simvastatin	simvastatin	307
68382006710	d00746	d00746	simvastatin	simvastatin	307
68382006716	d00746	d00746	simvastatin	simvastatin	307
68382006805	d00746	d00746	simvastatin	simvastatin	307
68382006810	d00746	d00746	simvastatin	simvastatin	307
68382006816	d00746	d00746	simvastatin	simvastatin	307
68382006840	d00746	d00746	simvastatin	simvastatin	307
68382006905	d00746	d00746	simvastatin	simvastatin	307
68382006910	d00746	d00746	simvastatin	simvastatin	307
68382006916	d00746	d00746	simvastatin	simvastatin	307
68382007901	d00027	d00027	haloperidol	haloperidol	159
68382007910	d00027	d00027	haloperidol	haloperidol	159
68382008001	d00027	d00027	haloperidol	haloperidol	159
68382008101	d00027	d00027	haloperidol	haloperidol	159
68382009201	d03847	d03847	carvedilol	carvedilol	55
68382009205	d03847	d03847	carvedilol	carvedilol	55
68382009301	d03847	d03847	carvedilol	carvedilol	55
68382009305	d03847	d03847	carvedilol	carvedilol	55
68382009401	d03847	d03847	carvedilol	carvedilol	55
68382009405	d03847	d03847	carvedilol	carvedilol	55
68382009501	d03847	d03847	carvedilol	carvedilol	55
68382009505	d03847	d03847	carvedilol	carvedilol	55
68382009601	d00035	d00817	chloroquine	hydroxychloroquine	63
68382009605	d00035	d00817	chloroquine	hydroxychloroquine	63
68382009705	d03157	d03157	paroxetine	paroxetine	257
68382009706	d03157	d03157	paroxetine	paroxetine	257
68382009710	d03157	d03157	paroxetine	paroxetine	257
68382009716	d03157	d03157	paroxetine	paroxetine	257
68382009801	d03157	d03157	paroxetine	paroxetine	257
68382009805	d03157	d03157	paroxetine	paroxetine	257
68382009806	d03157	d03157	paroxetine	paroxetine	257
68382009810	d03157	d03157	paroxetine	paroxetine	257
68382009816	d03157	d03157	paroxetine	paroxetine	257
68382009905	d03157	d03157	paroxetine	paroxetine	257
68382009906	d03157	d03157	paroxetine	paroxetine	257
68382009910	d03157	d03157	paroxetine	paroxetine	257
68382009916	d03157	d03157	paroxetine	paroxetine	257
68382010101	d03181	d03181	venlafaxine	venlafaxine	364
68382010601	d03833	d03833	divalproex sodium	divalproex sodium	97
68382010610	d03833	d03833	divalproex sodium	divalproex sodium	97
68382013201	d04121	d04121	tamsulosin	tamsulosin	328
68382013210	d04121	d04121	tamsulosin	tamsulosin	328
68382013506	d03821	d03821	losartan	losartan	201
68382013510	d03821	d03821	losartan	losartan	201
68382013516	d03821	d03821	losartan	losartan	201
68382013606	d03821	d03821	losartan	losartan	201
68382013610	d03821	d03821	losartan	losartan	201
68382013616	d03821	d03821	losartan	losartan	201
68382013706	d03821	d03821	losartan	losartan	201
68382013710	d03821	d03821	losartan	losartan	201
68382013716	d03821	d03821	losartan	losartan	201
68382014210	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
68382014216	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
68382014306	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
68382014310	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
68382014316	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
68382017714	d04750	d04750	galantamine	galantamine	151
68382017814	d04750	d04750	galantamine	galantamine	151
68382018401	d00246	d04823	glipizide	glipizide-metformin	157
68382018501	d00246	d04823	glipizide	glipizide-metformin	157
68382018601	d00246	d04823	glipizide	glipizide-metformin	157
68382020906	d03873	d03873	anastrozole	anastrozole	20
68382020910	d03873	d03873	anastrozole	anastrozole	20
68382022816	d04286	d04286	fenofibrate	fenofibrate	135
68382023016	d04286	d04286	fenofibrate	fenofibrate	135
68382026012	d00085	d00085	ribavirin	ribavirin	292
68382026916	d04286	d04286	fenofibrate	fenofibrate	135
68382027016	d04286	d04286	fenofibrate	fenofibrate	135
68382030930	d00321	d00321	nitroglycerin	nitroglycerin	234
68382031030	d00321	d00321	nitroglycerin	nitroglycerin	234
68382031130	d00321	d00321	nitroglycerin	nitroglycerin	234
68382031401	d03833	d03833	divalproex sodium	divalproex sodium	97
68382031405	d03833	d03833	divalproex sodium	divalproex sodium	97
68382031501	d03833	d03833	divalproex sodium	divalproex sodium	97
68382031505	d03833	d03833	divalproex sodium	divalproex sodium	97
68382031901	d03826	d03826	tramadol	tramadol	347
68382031910	d03826	d03826	tramadol	tramadol	347
68382033401	d00049	d04766	acetaminophen	acetaminophen-tramadol	4
68382033401	d03826	d04766	tramadol	acetaminophen-tramadol	347
68382033405	d00049	d04766	acetaminophen	acetaminophen-tramadol	4
68382033405	d03826	d04766	tramadol	acetaminophen-tramadol	347
68382033506	d00246	d00246	glipizide	glipizide	157
68382033601	d00246	d00246	glipizide	glipizide	157
68382034606	d04099	d04099	donepezil	donepezil	101
68382034706	d04099	d04099	donepezil	donepezil	101
68382038306	d04461	d04461	exemestane	exemestane	131
68382038514	d05355	d05355	duloxetine	duloxetine	106
68382038606	d05355	d05355	duloxetine	duloxetine	106
68382038616	d05355	d05355	duloxetine	duloxetine	106
68382038706	d05355	d05355	duloxetine	duloxetine	106
68382041101	d00325	d00325	omeprazole	omeprazole	245
68382041201	d00325	d00325	omeprazole	omeprazole	245
68382041205	d00325	d00325	omeprazole	omeprazole	245
68382041210	d00325	d00325	omeprazole	omeprazole	245
68382050001	d00325	d00325	omeprazole	omeprazole	245
68382050010	d00325	d00325	omeprazole	omeprazole	245
68382050206	d00325	d05770	omeprazole	omeprazole-sodium bicarbonate	245
68382054306	d03828	d03828	lansoprazole	lansoprazole	188
68382054310	d03828	d03828	lansoprazole	lansoprazole	188
68382054401	d03828	d03828	lansoprazole	lansoprazole	188
68382054406	d03828	d03828	lansoprazole	lansoprazole	188
68382054410	d03828	d03828	lansoprazole	lansoprazole	188
68382054416	d03828	d03828	lansoprazole	lansoprazole	188
68382056401	d00134	d00134	metoprolol	metoprolol	214
68382056501	d00134	d00134	metoprolol	metoprolol	214
68382056510	d00134	d00134	metoprolol	metoprolol	214
68382056601	d00134	d00134	metoprolol	metoprolol	214
68382056610	d00134	d00134	metoprolol	metoprolol	214
68382056701	d00134	d00134	metoprolol	metoprolol	214
68382064006	d04121	d07634	tamsulosin	dutasteride-tamsulosin	328
68382064016	d04121	d07634	tamsulosin	dutasteride-tamsulosin	328
68382073606	d04803	d04803	voriconazole	voriconazole	368
68382077177	d03828	d03828	lansoprazole	lansoprazole	188
68382077277	d03828	d03828	lansoprazole	lansoprazole	188
68382079301	d00329	d00329	oxycodone	oxycodone	250
68382079401	d00329	d00329	oxycodone	oxycodone	250
68382079501	d00329	d00329	oxycodone	oxycodone	250
68382079601	d00329	d00329	oxycodone	oxycodone	250
68382079701	d00329	d00329	oxycodone	oxycodone	250
68382082614	d00381	d00381	tamoxifen	tamoxifen	327
68382082701	d00381	d00381	tamoxifen	tamoxifen	327
68382082706	d00381	d00381	tamoxifen	tamoxifen	327
68462010530	d00867	d00867	ondansetron	ondansetron	246
68462010630	d00867	d00867	ondansetron	ondansetron	246
68462013281	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
68462013701	d04513	d04513	oxcarbazepine	oxcarbazepine	249
68462013801	d04513	d04513	oxcarbazepine	oxcarbazepine	249
68462013901	d04513	d04513	oxcarbazepine	oxcarbazepine	249
68462014001	d04532	d04532	meloxicam	meloxicam	207
68462014101	d04532	d04532	meloxicam	meloxicam	207
68462015713	d00867	d00867	ondansetron	ondansetron	246
68462015811	d00867	d00867	ondansetron	ondansetron	246
68462015813	d00867	d00867	ondansetron	ondansetron	246
68462016201	d03847	d03847	carvedilol	carvedilol	55
68462016205	d03847	d03847	carvedilol	carvedilol	55
68462016301	d03847	d03847	carvedilol	carvedilol	55
68462016305	d03847	d03847	carvedilol	carvedilol	55
68462016401	d03847	d03847	carvedilol	carvedilol	55
68462016405	d03847	d03847	carvedilol	carvedilol	55
68462016501	d03847	d03847	carvedilol	carvedilol	55
68462016505	d03847	d03847	carvedilol	carvedilol	55
68462020401	d00329	d00329	oxycodone	oxycodone	250
